Gene1,Gene2
SATB1,UBE2G2
SATB1,TSPAN14
SATB1,TRMT2A
SATB1,PNO1
SATB1,TMX3
SATB1,USF3
SATB1,CEP70
SATB1,TRPV2
SATB1,MARS
SATB1,SMC2
SATB1,AHCTF1
SATB1,NCEH1
SATB1,STXBP3
SATB1,TBCD
SATB1,PICALM
SATB1,C330018D20RIK
SATB1,ORC5
SATB1,TTF1
SATB1,ACSS1
SATB1,GM2A
SATB1,COLGALT1
SATB1,RHOT1
SATB1,BYSL
SATB1,TNFAIP8
SATB1,METTL8
SATB1,PSMF1
SATB1,FKBP1A
SATB1,ICE1
SATB1,EYA2
SATB1,TMEM129
SATB1,TACC3
SATB1,CPT2
SATB1,VPS11
SATB1,ATP7B
SATB1,ALG11
SATB1,CCNA2
SATB1,DRAM2
SATB1,CEPT1
SATB1,ATAD2
SATB1,RELB
SATB1,ABI1
SATB1,DENND1C
SATB1,PLIN3
SATB1,FAM136A
SATB1,FEM1A
SATB1,KIF20B
SATB1,GIMAP6
SATB1,CIPC
SATB1,WDR36
SATB1,KAT7
SATB1,RAD21
SATB1,KLHL6
SATB1,CLPTM1L
SATB1,ABCB8
SATB1,PRPF4
SATB1,RABIF
SATB1,FAM45A
SATB1,IFRD2
SATB1,AHCYL1
SATB1,MIEF1
SATB1,FOXRED1
SATB1,XPC
SATB1,BIRC5
SATB1,MGST3
SATB1,VPS26C
SATB1,UAP1
SATB1,PSMD6
SATB1,UBA3
SATB1,KIF11
SATB1,TMEM173
SATB1,ESYT2
SATB1,E2F4
SATB1,TCF12
SATB1,TCP11L2
SATB1,UCKL1
SATB1,NFXL1
SATB1,PIK3R2
SATB1,SLC14A1
SATB1,CRBN
SATB1,ARL8B
SATB1,RNF115
SATB1,TASP1
SATB1,YPEL3
SATB1,TBC1D10C
SATB1,HSPH1
SATB1,DOK2
SATB1,FASTKD2
SATB1,ABTB1
SATB1,ZBTB20
SATB1,CDK19
SATB1,HARS2
SATB1,HARS
SATB1,TPX2
SATB1,ZDHHC6
SATB1,PPAT
SATB1,RRM1
SATB1,GFM1
SATB1,ATP2A3
SATB1,NEDD1
SATB1,PLD3
SATB1,PSTPIP1
SATB1,CSTF2
SATB1,CD1D1
SATB1,CALCRL
SATB1,ADO
SATB1,SCRN3
SATB1,PDE4B
SATB1,DTL
SATB1,BCLAF3
SATB1,UBR1
SATB1,CDK1
SATB1,EFTUD2
SATB1,RFESD
SATB1,DPH6
SATB1,FIGNL1
SATB1,POLE3
SATB1,GTF3C3
SATB1,GTF2F1
SATB1,ANXA5
SATB1,GPR171
SATB1,NUDCD3
SATB1,RGS1
SATB1,CTSC
SATB1,HUS1
SATB1,INCENP
SATB1,SLA
SATB1,CUL2
SATB1,TMEM168
SATB1,CTSO
SATB1,PRDM4
SATB1,TMEM206
SATB1,CHMP7
SATB1,CACFD1
SATB1,GSTM1
SATB1,EXT2
SATB1,NDUFV1
SATB1,MIOS
SATB1,ANAPC4
SATB1,ARMC8
SATB1,RABGGTB
SATB1,EIF4ENIF1
SATB1,CUL4A
SATB1,MCM4
SATB1,GEMIN5
SATB1,PRKAB1
SATB1,MAPK9
SATB1,TMEM68
SATB1,ILVBL
SATB1,ZZZ3
SATB1,POT1A
SATB1,HIST1H1C
SATB1,TBC1D15
SATB1,ZFP655
SATB1,TRPS1
SATB1,MED16
SATB1,TRIB2
SATB1,2610301B20RIK
SATB1,BLVRB
SATB1,LRRC8C
SATB1,IDH3A
SATB1,WDR5
SATB1,PHAX
SATB1,ZFP930
SATB1,XPR1
SATB1,SGO1
SATB1,SP100
SATB1,PA2G4
SATB1,ATP13A1
SATB1,GTF2E1
SATB1,MYC
SATB1,AAR2
SATB1,COPB1
SATB1,PHB2
SATB1,AFF4
SATB1,NOP2
SATB1,SLA2
SATB1,D10WSU102E
SATB1,P2RX4
SATB1,IPO9
SATB1,ARHGAP4
SATB1,SPPL2A
SATB1,PSMD9
SATB1,RARS
SATB1,CRK
SATB1,ME2
SATB1,STK25
SATB1,SLC30A5
SATB1,STXBP4
SATB1,CTLA2A
SATB1,TMEM186
SATB1,ATP6V1A
SATB1,NUP155
SATB1,MNDAL
SATB1,RFC4
SATB1,GSKIP
SATB1,DHFR
SATB1,FZR1
SATB1,ZBTB10
SATB1,XAB2
SATB1,H2-OB
SATB1,PITRM1
SATB1,PRKAA1
SATB1,NELFB
SATB1,DUSP2
SATB1,LCP1
SATB1,ZFP397
SATB1,FGFR1OP
SATB1,AURKA
SATB1,BAP1
SATB1,SERPINB9
SATB1,TFG
SATB1,ZSCAN21
SATB1,SLC30A6
SATB1,POLR1B
SATB1,MKI67
SATB1,LAP3
SATB1,NARF
SATB1,NCAPG2
SATB1,RNF141
SATB1,SGTA
SATB1,UBA7
SATB1,NFE2
SATB1,ZFP110
SATB1,WDR45B
SATB1,TIPIN
SATB1,SLC31A1
SATB1,MCM3
SATB1,HSPA4L
SATB1,DNAJC10
SATB1,COG6
SATB1,CKAP2L
SATB1,RORA
SATB1,LTB
SATB1,USP4
SATB1,NET1
SATB1,CDC6
SATB1,VPS33A
SATB1,MAPK1
SATB1,ALG9
SATB1,PLEC
SATB1,ALDH9A1
SATB1,CBFB
SATB1,SEH1L
SATB1,ISG20
SATB1,LRRC14
SATB1,TOPORS
SATB1,CPQ
SATB1,ABCF3
SATB1,NUP107
SATB1,PAFAH1B2
SATB1,RMND5A
SATB1,SP4
SATB1,PSEN2
SATB1,ANAPC2
SATB1,NDEL1
SATB1,NUP93
SATB1,IFI203
SATB1,GSS
SATB1,RDH11
SATB1,NUP85
SATB1,RGCC
SATB1,ASF1B
SATB1,TWSG1
SATB1,SLC39A9
SATB1,EPSTI1
SATB1,MOGS
SATB1,MINPP1
SATB1,ATAD1
SATB1,NT5DC1
SATB1,CDCA5
SATB1,PRKCH
SATB1,UROS
SATB1,ELP3
SATB1,TUBGCP5
SATB1,UBASH3A
SATB1,THUMPD3
SATB1,GYG
SATB1,CSGALNACT2
SATB1,COPS8
SATB1,RORC
SATB1,FOS
SATB1,FTSJ1
SATB1,RTP4
SATB1,GIMAP1
SATB1,DNAJC5
SATB1,CLN5
SATB1,CENPE
SATB1,PUS7
SATB1,EXOC2
SATB1,RNF19A
SATB1,UNK
SATB1,ZKSCAN3
SATB1,IL27RA
SATB1,MAPKAPK3
SATB1,CNIH1
SATB1,CTR9
SATB1,ZFP871
SATB1,GORASP1
SATB1,GRN
SATB1,POLD1
SATB1,NOLC1
SATB1,WDSUB1
SATB1,SPC24
SATB1,HCLS1
SATB1,CRIP2
SATB1,HEATR5A
SATB1,GARS
SATB1,SPTLC1
SATB1,AQP9
SATB1,PPOX
SATB1,RGS19
SATB1,PRELID3B
SATB1,TERF2IP
SATB1,ARHGEF6
SATB1,TMEM64
SATB1,4833439L19RIK
SATB1,BUB1
SATB1,LZTR1
SATB1,SERPINB6B
SATB1,HDAC7
SATB1,GOSR2
SATB1,DUSP1
SATB1,MFSD1
SATB1,BTRC
SATB1,JARID2
SATB1,ZFP672
SATB1,ST8SIA4
SATB1,PSMD5
SATB1,RANBP3
SATB1,NUDCD1
SATB1,CRNKL1
SATB1,EIF2B1
SATB1,PCCA
SATB1,LPIN2
SATB1,HMGB2
SATB1,CENPK
SATB1,PBK
SATB1,ARL6IP6
SATB1,MIS12
SATB1,GYPA
SATB1,TUBGCP2
SATB1,TRMT6
SATB1,VKORC1L1
SATB1,SGPL1
SATB1,FADS1
SATB1,SACM1L
SATB1,KPNA3
SATB1,TMX1
SATB1,PRC1
SATB1,UNC93B1
SATB1,TLR4
SATB1,RPAP1
SATB1,FBXO5
SATB1,ZFP24
SATB1,METAP1
SATB1,RNASE6
SATB1,COQ8A
SATB1,RNF139
SATB1,ELP2
SATB1,TMEM109
SATB1,LEPROT
SATB1,DDHD2
SATB1,MFNG
SATB1,WDR73
SATB1,SGPP1
SATB1,GNPDA1
SATB1,HDAC2
SATB1,NAE1
SATB1,CHAMP1
SATB1,TYMS
SATB1,PWP2
SATB1,PIP4K2A
SATB1,ITIH5
SATB1,RB1
SATB1,CDC45
SATB1,GPKOW
SATB1,OSTM1
SATB1,UBR7
SATB1,NFE2L2
SATB1,BUB1B
SATB1,PLA2G12A
SATB1,COA5
SATB1,NUBP2
SATB1,FTSJ3
SATB1,PRPS1
SATB1,MTO1
SATB1,JUN
SATB1,MARCH6
SATB1,NGLY1
SATB1,VPS41
SATB1,MARCH8
SATB1,GTF2H1
SATB1,VAMP3
SATB1,PREP
SATB1,DDX1
SATB1,LSP1
SATB1,ZFP451
SATB1,TFRC
SATB1,TIMM50
SATB1,IFT140
SATB1,WARS
SATB1,CDT1
SATB1,SLC6A6
SATB1,HDGF
SATB1,MEMO1
SATB1,IFI204
SATB1,NR2C1
SATB1,RPRD1B
SATB1,UHRF1
SATB1,MBTPS1
SATB1,TREML2
SATB1,CKAP2
SATB1,CYB5R3
SATB1,PPIL4
SATB1,CHP1
SATB1,NIT1
SATB1,CKS1B
SATB1,SETD2
SATB1,CBX7
SATB1,PRMT7
SATB1,PSEN1
SATB1,CYP20A1
SATB1,WDR6
SATB1,ATG4B
SATB1,NFKBIA
SATB1,CSRP3
SATB1,SLC44A2
SATB1,HERC4
SATB1,POLR2B
SATB1,QARS
SATB1,PLAA
SATB1,NARFL
SATB1,AURKB
SATB1,CHUK
SATB1,ZFP639
SATB1,HAUS2
SATB1,OAT
SATB1,ITFG1
SATB1,PPM1H
SATB1,NAMPT
SATB1,USP37
SATB1,1700017B05RIK
SATB1,KIF22
SATB1,HACD4
SATB1,METAP1D
SATB1,NFATC1
SATB1,APEH
SATB1,PTDSS1
SATB1,RCC1
SATB1,UBXN2B
SATB1,NCAPD2
SATB1,EXOC3
SATB1,ENPP4
SATB1,CAPN7
SATB1,SQLE
SATB1,NDC1
SATB1,GANAB
SATB1,AK3
SATB1,GMCL1
SATB1,CASP2
SATB1,TTLL12
SATB1,SLC39A10
SATB1,HIST1H2BC
SATB1,GNA13
SATB1,ABHD16A
SATB1,TXNRD2
SATB1,PJA2
SATB1,GNAI3
SATB1,PFKM
SATB1,CENPF
SATB1,MRM1
SATB1,DCAF11
SATB1,RPA2
SATB1,MCM5
SATB1,LIG1
SATB1,TRMT11
SATB1,DCAF4
SATB1,IRF1
SATB1,AP1G2
SATB1,ASB8
SATB1,BCAP29
SATB1,9430015G10RIK
SATB1,TMEM177
SATB1,MXD3
SATB1,TPP1
SATB1,HMBS
SATB1,SDHAF2
SATB1,TCF19
SATB1,CCNG1
SATB1,SKAP2
SATB1,PQLC1
SATB1,TOLLIP
SATB1,PSAT1
SATB1,NEK9
SATB1,FAAP100
SATB1,STEAP3
SATB1,ETF1
SATB1,ZKSCAN17
SATB1,EGR1
SATB1,TBL3
SATB1,POGLUT1
SATB1,SLC20A1
SATB1,CDCA3
SATB1,ITGA6
SATB1,STX12
SATB1,MTFR1
SATB1,LDAH
SATB1,GBP2
SATB1,L2HGDH
SATB1,G6PDX
SATB1,BTG2
SATB1,SESN1
SATB1,SERPINB1A
SATB1,ATP11C
SATB1,REL
SATB1,XRCC6
SATB1,WDR55
SATB1,CYB5R1
SATB1,CMPK2
SATB1,ELAC2
SATB1,EDC3
SATB1,ESR1
SATB1,FAM91A1
SATB1,ZFP322A
SATB1,HCFC1
SATB1,GYPC
SATB1,ABCD3
SATB1,COG7
SATB1,NDOR1
SATB1,CUL3
SATB1,ARHGEF18
SATB1,SLC25A46
SATB1,ELMO1
SATB1,PTCD3
SATB1,LDHB
SATB1,INTS8
SATB1,ORC2
SATB1,FBXW5
SATB1,RRM2
SATB1,RASA3
SATB1,NADK
SATB1,COPB2
SATB1,LYRM4
SATB1,ACAA2
SATB1,UBE2C
SATB1,ITSN1
SATB1,TM7SF3
SATB1,MTHFD1
SATB1,NDRG1
SATB1,MAN1A
SATB1,PPP2R1B
SATB1,RNF4
SATB1,P2RY14
SATB1,CLIC4
SATB1,CD84
SATB1,ZFP467
SATB1,NCLN
SATB1,PITPNB
SATB1,NAPSA
SATB1,MFSD14B
SATB1,D1ERTD622E
SATB1,PACSIN2
SATB1,SELENOP
SATB1,FPGS
SATB1,NFATC2
SATB1,SNX10
SATB1,PMPCA
SATB1,LANCL2
SATB1,FECH
SATB1,ABCB4
SATB1,ANGPT1
SATB1,D230025D16RIK
SATB1,CDC20
SATB1,YBX1
SATB1,ASAH1
SATB1,TMEM185A
SATB1,ETS1
SATB1,TAF1
SATB1,DIS3L2
SATB1,TCIRG1
SATB1,PTPN12
SATB1,PRIM2
SATB1,ID2
SATB1,E2F8
SATB1,DENND2D
SATB1,ZYX
SATB1,IPO4
SATB1,NCAPG
SATB1,LONP1
SATB1,SLC16A1
SATB1,KLF6
SATB1,BTAF1
SATB1,PACS1
SATB1,MTAP
SATB1,ACOX1
SATB1,MFN2
SATB1,PADI4
SATB1,TRIM59
SATB1,DDX58
SATB1,PLK1
SATB1,UAP1L1
SATB1,PCYT1A
SATB1,CD48
SATB1,CASP3
SATB1,UBAP1
SATB1,CHMP3
SATB1,MAU2
SATB1,CKAP5
SATB1,PTDSS2
SATB1,TUBGCP3
SATB1,ZBTB43
SATB1,SMAD2
SATB1,CDC7
SATB1,AMPD3
SATB1,LAPTM4B
SATB1,PLEK
SATB1,PCLAF
SATB1,TRIB3
SATB1,DEK
SATB1,ZFP945
SATB1,WDHD1
SATB1,XPNPEP1
SATB1,MYL10
SATB1,UMPS
SATB1,BAG2
SATB1,ALAD
SATB1,FAR1
SATB1,GSR
SATB1,CPOX
SATB1,MYB
SATB1,MEF2C
SATB1,BUB3
SATB1,TVP23B
SATB1,HAGH
SATB1,JAK3
SATB1,METTL27
SATB1,HELLS
SATB1,CISH
SATB1,NRF1
SATB1,ACSS2
SATB1,ZMYM3
SATB1,IARS2
SATB1,RGS2
SATB1,CARHSP1
SATB1,MYCN
SATB1,NSMAF
SATB1,UBAC1
SATB1,NR4A1
SATB1,GOLT1B
SATB1,ANKFY1
SATB1,NEURL3
SATB1,GCNT2
SATB1,SMIM15
SATB1,FAM76B
SATB1,MUC13
SATB1,GIMAP5
SATB1,RAB37
SATB1,MFGE8
SATB1,CAD
SATB1,RAD51
SATB1,ANXA1
SATB1,VPS35
SATB1,ORC6
SATB1,SPC25
SATB1,LRRFIP1
SATB1,STOM
SATB1,GUSB
SATB1,HSDL1
SATB1,ATG12
SATB1,AP3S1
SATB1,MCM10
SATB1,TOR3A
SATB1,NDE1
SATB1,STT3B
SATB1,SPIRE1
SATB1,INTS13
SATB1,UTP4
SATB1,NUDT19
SATB1,MCM6
SATB1,FNTA
SATB1,GPSM2
SATB1,RPA1
SATB1,FAM168B
SATB1,HEXA
SATB1,PRIM1
SATB1,RNF13
SATB1,IRF5
SATB1,HNRNPAB
SATB1,MED22
SATB1,HPN
SATB1,ZFP275
SATB1,ZKSCAN6
SATB1,ATP6AP2
SATB1,CYTIP
SATB1,MAVS
SATB1,CERS5
SATB1,B230219D22RIK
SATB1,TSPAN3
SATB1,NOL9
SATB1,CDCA4
SATB1,CCNF
SATB1,GOLPH3
SATB1,E2F6
SATB1,CNOT7
SATB1,BMI1
SATB1,NCAPH
SATB1,IKZF1
SATB1,GMNN
SATB1,ARID3B
SATB1,TYK2
SATB1,TK1
SATB1,AFG3L2
SATB1,ANKLE1
SATB1,TLK1
SATB1,PRKAR2B
SATB1,TSPAN33
SATB1,KDM6A
SPI1,TMEM206
SPI1,NCEH1
SPI1,PICALM
SPI1,TLR4
SPI1,TMX1
SPI1,TFG
SPI1,RAB32
SPI1,CENPA
SPI1,PTPN12
SPI1,E2F8
SPI1,ANAPC4
SPI1,OAT
SPI1,NIF3L1
SPI1,RAD51AP1
SPI1,ALG9
SPI1,DNAJC10
SPI1,HACD3
SPI1,NUBP2
SPI1,GUSB
SPI1,CYB5R1
SPI1,DENND1C
SPI1,NAGA
SPI1,RGS19
SPI1,SMIM15
SPI1,HCLS1
SPI1,CBFB
SPI1,EXOC2
SPI1,RASSF5
SPI1,VAV1
SPI1,COA5
SPI1,KIF20B
SPI1,CYTIP
SPI1,CNOT10
SPI1,DTL
SPI1,STX12
SPI1,AMPD3
SPI1,MAVS
SPI1,TCIRG1
SPI1,APOE
SPI1,CDCA5
SPI1,WDR73
SPI1,GIMAP6
SPI1,CYTH4
SPI1,PLEC
SPI1,ABI1
SPI1,PRKAB1
SPI1,ATP2A3
SPI1,XRCC6
SPI1,SLC6A6
SPI1,REL
SPI1,ELOVL1
SPI1,RBPMS
SPI1,BTRC
SPI1,TRMT2A
SPI1,MTMR6
SPI1,ELP2
SPI1,NAA50
SPI1,ATP6V1A
SPI1,FGFR1OP
SPI1,RNASE6
SPI1,LCP2
SPI1,SMC2
SPI1,HAGH
SPI1,DPP8
SPI1,MYO1G
SPI1,DUSP2
SPI1,EBI3
SPI1,FES
SPI1,SKAP2
SPI1,ZFP871
SPI1,PACSIN2
SPI1,CD82
SPI1,ARHGAP15
SPI1,GOSR2
SPI1,CAD
SPI1,WDR75
SPI1,MIS18BP1
SPI1,LCP1
SPI1,ETF1
SPI1,ALDH18A1
SPI1,GFI1B
SPI1,E2F4
SPI1,INCENP
SPI1,ELMO1
SPI1,ME2
SPI1,NT5DC1
SPI1,TRMT6
SPI1,RARS
SPI1,PA2G4
SPI1,DDX20
SPI1,CYB5R3
SPI1,P2RY14
SPI1,UMPS
SPI1,WDR45B
SPI1,ZFP24
SPI1,C330018D20RIK
SPI1,EIF4ENIF1
SPI1,CCNG1
SPI1,RTP4
SPI1,CD84
SPI1,HSPH1
SPI1,NELFB
SPI1,ITSN1
SPI1,ARL8B
SPI1,DOCK2
SPI1,METTL7A1
SPI1,PSAT1
SPI1,SPPL2A
SPI1,CCDC137
SPI1,CASP3
SPI1,HACD4
SPI1,ELP3
SPI1,NARF
SPI1,ARAP1
SPI1,ANKFY1
SPI1,RELB
SPI1,GNAI3
SPI1,STAP1
SPI1,HERC4
SPI1,PAK1
SPI1,SLC35A1
SPI1,HMGB2
SPI1,PML
SPI1,NADK
SPI1,TREML2
SPI1,MIS12
SPI1,CYTH3
SPI1,WLS
SPI1,SLC31A1
SPI1,UBAP1
SPI1,CKAP2L
SPI1,SRSF1
SPI1,THUMPD3
SPI1,BTK
SPI1,SPHK1
SPI1,LIMD2
SPI1,PQLC1
SPI1,POLR2B
SPI1,PLIN3
SPI1,TRPS1
SPI1,PROCR
SPI1,CTSE
SPI1,TFRC
SPI1,PLCG2
SPI1,PKM
SPI1,TIMM29
SPI1,ITIH5
SPI1,HNRNPLL
SPI1,MORC3
SPI1,OASL2
SPI1,CASP2
SPI1,MAD2L1
SPI1,CNIH1
SPI1,METAP1
SPI1,PHAX
SPI1,NUDCD1
SPI1,EMILIN2
SPI1,TOX4
SPI1,PLCB2
SPI1,ID2
SPI1,MKI67
SPI1,ZEB2
SPI1,CERS5
SPI1,MCM7
SPI1,SLC14A1
SPI1,BUB3
SPI1,GSTM1
SPI1,GFM1
SPI1,RNF4
SPI1,RPAP1
SPI1,COPB1
SPI1,RAD21
SPI1,STT3B
SPI1,ISG20
SPI1,FOS
SPI1,CTSC
SPI1,COLGALT1
SPI1,GRAMD1A
SPI1,TCF12
SPI1,AP1G2
SPI1,TMEM129
SPI1,TACC3
SPI1,NSMAF
SPI1,TRPV2
SPI1,NFE2
SPI1,TAB1
SPI1,PIK3IP1
SPI1,EPS15
SPI1,PRIM2
SPI1,TNFAIP8
SPI1,PRPF4
SPI1,MSH6
SPI1,UGCG
SPI1,SLC25A45
SPI1,CENPF
SPI1,EXOC3
SPI1,DOK2
SPI1,GTF2H1
SPI1,CNP
SPI1,TRIM47
SPI1,SCRN3
SPI1,ZKSCAN6
SPI1,NDEL1
SPI1,PHF10
SPI1,STEAP3
SPI1,CHORDC1
SPI1,NUDT19
SPI1,IKZF1
SPI1,PTDSS1
SPI1,LSP1
SPI1,NAA35
SPI1,PPP6C
SPI1,DCP1A
SPI1,PSEN2
SPI1,NUP155
SPI1,PIK3R2
SPI1,USP8
SPI1,ATAD2
SPI1,TYK2
SPI1,TRIM30A
SPI1,KLHL23
SPI1,GSR
SPI1,ABCF3
SPI1,TMEM173
SPI1,GMFB
SPI1,SMARCA2
SPI1,RPP40
SPI1,NPTN
SPI1,TOR3A
SPI1,PSEN1
SPI1,DEK
SPI1,TMC6
SPI1,SASH3
SPI1,ZFP930
SPI1,MAP4K2
SPI1,DNAJC5
SPI1,RGS1
SPI1,TBC1D10C
SPI1,CLN5
SPI1,ARHGAP4
SPI1,NAPSA
SPI1,ASF1B
SPI1,ABL1
SPI1,ENDOD1
SPI1,DLST
SPI1,NECAP2
SPI1,COPG1
SPI1,RCSD1
SPI1,RANGAP1
SPI1,FOXRED1
SPI1,NOP2
SPI1,RABIF
SPI1,RAD51
SPI1,ANXA1
SPI1,PHB2
SPI1,NDUFV1
SPI1,PDCL
SPI1,MCM4
SPI1,PON2
SPI1,ST6GALNAC4
SPI1,UBR7
SPI1,BUB1B
SPI1,XAB2
SPI1,OSTM1
SPI1,4833439L19RIK
SPI1,CRK
SPI1,PIK3C3
SPI1,1700017B05RIK
SPI1,CREB5
SPI1,CENPK
SPI1,SGTA
SPI1,UNC93B1
SPI1,NDRG1
SPI1,CD48
SPI1,PMPCA
SPI1,LMNA
SPI1,ATP1B2
SPI1,TSPAN14
SPI1,SLC30A6
SPI1,PREP
SPI1,IDH3A
SPI1,PRMT7
SPI1,COPB2
SPI1,DNPEP
SPI1,VKORC1L1
SPI1,FEM1A
SPI1,SEC23IP
SPI1,CDCA4
SPI1,RANBP3
SPI1,DHX33
SPI1,CDC6
SPI1,CASP1
SPI1,GNA13
SPI1,FASTKD2
SPI1,CD1D1
SPI1,EXT2
SPI1,GATM
SPI1,ANXA5
SPI1,RFESD
SPI1,PRSS50
SPI1,CPT2
SPI1,ADK
SPI1,TMUB2
SPI1,NFAT5
SPI1,CTTN
SPI1,ITFG1
SPI1,PGLYRP2
SPI1,LDHB
SPI1,NRF1
SPI1,WDSUB1
SPI1,GALK2
SPI1,ST8SIA4
SPI1,XPC
SPI1,NUP107
SPI1,ERLIN1
SPI1,HAUS2
SPI1,NUDT4
SPI1,B230219D22RIK
SPI1,CHMP3
SPI1,BLVRB
SPI1,SLC39A9
SPI1,PTGS1
SPI1,ARHGEF6
SPI1,NFATC2
SPI1,CDT1
SPI1,GARS
SPI1,CAST
SPI1,SLC43A3
SPI1,TMEM168
SPI1,ASAH1
SPI1,ATP13A1
SPI1,RASA3
SPI1,VPS35
SPI1,ORC6
SPI1,CENPO
SPI1,CNOT7
SPI1,TASP1
SPI1,RORA
SPI1,PLEK
SPI1,MRM1
SPI1,WDHD1
SPI1,UAP1
SPI1,DENND2D
SPI1,PLIN2
SPI1,BLZF1
SPI1,VPS26C
SPI1,RNASEL
SPI1,INTS13
SPI1,IRF5
SPI1,ZZZ3
SPI1,H2-OB
SPI1,CLIC4
SPI1,ZFP62
SPI1,HIST1H1C
SPI1,ARL6IP6
SPI1,PLD3
SPI1,ATG16L1
SPI1,UCKL1
SPI1,NFE2L2
SPI1,TES
SPI1,USF3
SPI1,CDK19
SPI1,CALCRL
SPI1,ARMT1
SPI1,D10WSU102E
SPI1,CHAMP1
SPI1,MTREX
SPI1,ABCG2
SPI1,UHRF1
SPI1,POT1A
SPI1,SLC41A3
SPI1,CHP1
SPI1,ZBTB43
SPI1,MIEF1
SPI1,FAR1
SPI1,WDR36
SPI1,NDOR1
SPI1,MARCH6
SPI1,SERPINB9
SPI1,WDR55
SPI1,PCYT1A
SPI1,KIF22
SPI1,TMEM68
SPI1,GCNT2
SPI1,RNF213
SPI1,CCNE1
SPI1,HCFC1
SPI1,PSMD6
SPI1,ZDHHC13
SPI1,ZFP367
SPI1,PACS1
SPI1,ZFP35
SPI1,NFKBIA
SPI1,MFNG
SPI1,FAM45A
SPI1,TIFA
SPI1,MEF2C
SPI1,SLC25A46
SPI1,TBXAS1
SPI1,ALDH9A1
SPI1,FZR1
SPI1,ACAA2
SPI1,VIM
SPI1,GM2A
SPI1,CAPN7
SPI1,CDC7
SPI1,PLAA
SPI1,FAM76B
SPI1,EPSTI1
SPI1,LEPROT
SPI1,ENPP4
SPI1,VPS33B
SPI1,PDE4B
SPI1,HARS
SPI1,HARS2
SPI1,AQP9
SPI1,KLHL24
SPI1,GYG
SPI1,ZFP451
SPI1,ADAMTS10
SPI1,FAM168B
SPI1,NUF2
SPI1,D1ERTD622E
SPI1,SELENOP
SPI1,HPN
SPI1,LMBRD1
SPI1,ERLIN2
SPI1,HSDL1
SPI1,BID
SPI1,MTAP
SPI1,KAT7
SPI1,JARID2
SPI1,LPIN2
SPI1,RNF13
SPI1,PJA2
SPI1,ARID3B
SPI1,P2RX4
SPI1,ZFP110
SPI1,LPCAT3
SPI1,BCLAF3
SPI1,ILVBL
SPI1,UNK
SPI1,ATG4B
SPI1,SLC39A10
SPI1,CLCN4
SPI1,CLPTM1L
SPI1,ESYT2
SPI1,SUPT7L
SPI1,VWA5A
SPI1,PHACTR2
SPI1,XRCC5
SPI1,KLHL6
SPI1,BTG2
SPI1,FAM91A1
SPI1,TMEM97
SPI1,GFI1
SPI1,IFI30
SPI1,HPCAL1
SPI1,IPO4
SPI1,PGM1
SPI1,JAK3
SPI1,TNFAIP2
SPI1,NEDD1
SPI1,METTL27
SPI1,ATP7B
SPI1,ALG11
SPI1,SGO1
SPI1,GIMAP5
SPI1,BIRC5
SPI1,ZFP397
SPI1,SP100
SPI1,CHMP7
SPI1,DCTD
SPI1,LMO4
SPI1,BUB1
SPI1,MT1
SPI1,SERPINA3G
SPI1,PFKM
SPI1,VPS33A
SPI1,PIGQ
SPI1,NASP
SPI1,CACFD1
SPI1,MAPK1
SPI1,KNSTRN
SPI1,MCM2
SPI1,SGPL1
SPI1,TBCD
SPI1,STAT3
SPI1,GBP2
SPI1,TOPORS
SPI1,FNTA
SPI1,SP4
SPI1,PSTPIP1
SPI1,NOL9
SPI1,PWP1
SPI1,MFSD14B
SPI1,STXBP3
SPI1,PNO1
SPI1,ANXA2
SPI1,SNX10
SPI1,CHUK
SPI1,ELAC2
SPI1,GIMAP1
SPI1,MIOS
SPI1,SERPINB6B
SPI1,PQLC3
SPI1,PRPS1
SPI1,ABTB1
SPI1,EIF2B1
SPI1,HSD3B7
SPI1,TM7SF3
SPI1,NDC1
SPI1,ANKRD27
SPI1,BCAP29
SPI1,9430015G10RIK
SPI1,PLXNC1
SPI1,OTUD6B
SPI1,AAR2
SPI1,VDR
SPI1,UAP1L1
SPI1,DPH2
SPI1,CRNKL1
SPI1,OPTN
SPI1,PWP2
SPI1,SCARF1
SPI1,MARCH5
SPI1,RPA2
SPI1,POLR1B
SPI1,EPAS1
SPI1,TFR2
SPI1,TMEM177
SPI1,TRMT11
SPI1,SNRPB
SPI1,CEPT1
SPI1,UROS
SPI1,UBA7
SPI1,RNF139
SPI1,TOLLIP
SPI1,MCM3
SPI1,RNF19A
SPI1,ESR1
SPI1,MYH10
SPI1,DRAM2
SPI1,TMEM164
SPI1,EIF1AD
SPI1,MARS
SPI1,ZFP275
SPI1,SCARB1
SPI1,MED16
SPI1,RUVBL2
SPI1,SLC29A1
SPI1,UBASH3A
SPI1,FCHSD2
SPI1,LRRC8C
SPI1,NEK9
SPI1,LZTR1
SPI1,TMEM109
SPI1,PSMF1
SPI1,FARSB
SPI1,MCM6
SPI1,FPGS
SPI1,RASAL3
SPI1,IRF1
SPI1,CEP70
SPI1,PKLR
SPI1,CKS1B
SPI1,MUC13
SPI1,PPM1H
SPI1,SATB1
SPI1,CASP4
SPI1,PRELID3B
SPI1,HMBS
SPI1,UBXN2B
SPI1,ZFP672
SPI1,KLHL22
SPI1,UROD
SPI1,LYZ2
SPI1,TUBGCP3
SPI1,ZFP945
SPI1,TSPO2
