Gene1	Gene2	EdgeWeight
POLR2F	ZNF587	4.9244813453697125e-06
ZNF202	CUL1	4.922306743537774e-06
FOXF1	FBN1	4.916903435514541e-06
KHSRP	PRSS23	4.916259513265686e-06
YBX1	DCAF6	4.91532273372286e-06
LMO3	ENO1	4.915024419460679e-06
EGR1	CDH11	4.914324563287664e-06
H1F0	CDC20	4.9118480092147365e-06
WDR5	ABCA1	4.910080406261842e-06
RORB	NUP35	4.907523361907806e-06
ENO1	PRMT6	4.9074424168793485e-06
RUVBL1	MLLT6	4.907039965473814e-06
CBFA2T2	ENO1	4.9069408305513215e-06
TAF1L	GATAD2A	4.906718459096737e-06
LDB2	KHDRBS2	4.905341484118253e-06
ASB4	TDP2	4.903430181002476e-06
HESX1	DUSP10	4.901062311546411e-06
UPF1	EEF1A1	4.898487986793043e-06
POLR2A	STK3	4.895010533800814e-06
PPARA	RMI1	4.894249741482781e-06
PARP1	BMP2	4.8904394134297036e-06
CREB3L4	MLLT3	4.888736384600634e-06
SRSF6	MEF2D	4.886019723926438e-06
TCF7L1	ITGA5	4.884187546849717e-06
SHOX2	NANOG	4.8836714086064595e-06
NFYB	PLK2	4.8835099732968965e-06
FUS	SRSF6	4.881219865637831e-06
KLF6	OAS1	4.879629159404431e-06
BRWD1	GATA2	4.876950697507708e-06
ZEB1	FLI1	4.872288627666421e-06
NFIB	FN1	4.869722488365369e-06
SAP18	CCND1	4.8671531658328595e-06
TCF7L1	DKK1	4.865534720011056e-06
TP53	DACH1	4.863853973802179e-06
RXRG	ZBTB38	4.862049536313862e-06
DPF2	DKK1	4.8590463848086066e-06
CREB3L4	SP100	4.858798092755023e-06
BMPR1A	BCL11B	4.8570186663710055e-06
MYOCD	HIST1H1B	4.854106464335929e-06
KLF6	TFAP2A	4.852051461057272e-06
ZKSCAN1	GCA	4.848902335652383e-06
MED14	MAGI3	4.843850547331385e-06
CBX3	ROR2	4.8427968977193805e-06
YAF2	THY1	4.840408109885176e-06
ZBTB38	THY1	4.840206656808732e-06
HOXB3	GRHL2	4.840008841711097e-06
REL	MYBL2	4.839722350880039e-06
ATRX	MEPE	4.839645953325088e-06
PURA	ITGA6	4.8374572543252725e-06
ISL1	ROR2	4.835909749090206e-06
NFIB	XRN1	4.835267645830754e-06
ZFPM2	ELAVL2	4.834273113374366e-06
PPARA	CDH11	4.834047103940975e-06
SLA2	PMAIP1	4.83258781969198e-06
POLR2G	TRIP11	4.830421858059708e-06
PATZ1	SP100	4.829982572118752e-06
MITF	CDCA7L	4.8286824494425665e-06
ASH2L	PSMD9	4.827915290661622e-06
POLR2A	TBX20	4.827903012483148e-06
SAP18	CER1	4.826019448955776e-06
MCM2	PHF21A	4.8253850764012896e-06
MCM7	AFF4	4.823553354071919e-06
MSX1	NFIB	4.82155337522272e-06
ARID3A	KDM6A	4.8182432692556185e-06
MEIS1	MCM2	4.815928150492255e-06
TCEA1	DKK1	4.809339770872612e-06
SUPT7L	FOXH1	4.809318852494471e-06
SMARCD1	NFKBIA	4.808375706488732e-06
SRC	PHC1	4.808352969121189e-06
NPM1	ZNF160	4.8065076043712915e-06
TRIP11	APBB2	4.804175659955945e-06
ETS1	CCNE2	4.803574938705424e-06
NFYB	TGFB1	4.8017695917224054e-06
TMF1	TLE1	4.801660907105543e-06
HOPX	UBTF	4.801273462362588e-06
FOXF1	POLB	4.800539045390907e-06
SNRPB	GCA	4.795005224877968e-06
NFIB	QPCT	4.7858807192824315e-06
FLI1	POLR2H	4.783977146871621e-06
XRCC6	TGFB1	4.781845291290665e-06
SOX5	PA2G4	4.780566086992621e-06
GTF2H2	SMARCD3	4.777953108714428e-06
MYCN	HLA-DQB1	4.7762391659489376e-06
SNRPD1	AES	4.774540229846025e-06
ELL2	SRSF6	4.772479769599158e-06
SMARCD1	PENK	4.7696385081508205e-06
NFYB	SMAD6	4.769332463183673e-06
MITF	TRIM28	4.768954113387736e-06
U2AF1	ZNF587	4.7686344260000615e-06
APBB1	ESRRG	4.768199232785264e-06
KAT6A	WWP1	4.767154678120278e-06
CTNNB1	MAMLD1	4.765271569340256e-06
MAPK10	PLK1	4.762402113556163e-06
ZNF160	GATAD2A	4.7621415433241054e-06
VHL	EEF1A1	4.7619973884138744e-06
LDB2	PDCD11	4.761547188536497e-06
PAWR	GATA3	4.7577118493791195e-06
HIF3A	HNRNPD	4.7570656533935116e-06
ATRX	DECR1	4.754929705086397e-06
MCM2	PELI2	4.754293513542507e-06
NFIA	SP100	4.7524049477942745e-06
HAND2	BMP4	4.752264430862851e-06
MCM7	TP53INP1	4.744166290038265e-06
EHMT2	KLHL12	4.739006271847757e-06
GATA6	SRSF3	4.738843472296138e-06
LMO2	ESRP1	4.737002655019751e-06
KLF6	ESCO2	4.7361713768623295e-06
POLR2K	POU2AF1	4.734790309157688e-06
DNMT1	HOXB3	4.7312473725469326e-06
LEF1	HDAC9	4.731202807306545e-06
SRSF2	ENO1	4.731093667942332e-06
NFKBIB	DLGAP5	4.7298713070631484e-06
HOXB3	TJP2	4.7293224270106285e-06
SPIB	OAS1	4.723526672023581e-06
SOX7	DECR1	4.722695848613512e-06
ZIC3	LRR1	4.722018275060691e-06
SOX17	WDR3	4.720369361166377e-06
NANOG	TIMP3	4.719365279015619e-06
TFE3	ZNF521	4.717910996987484e-06
TRIM25	FXR1	4.71677003588411e-06
MYOCD	YBX1	4.714920123660704e-06
RFXANK	NCOA6	4.71323028250481e-06
PARN	GTF3C4	4.7129124141065395e-06
LIN28A	OAS1	4.712814188678749e-06
TRIM33	HOXB2	4.707462721853517e-06
CSDE1	GATA3	4.705036189989187e-06
MDM4	ILF2	4.697984877566341e-06
SALL3	GATA4	4.697461463365471e-06
POLR1A	PHF21A	4.696683845395455e-06
EZH2	MYOCD	4.694705694419099e-06
GATA3	ASB9	4.6860559450578884e-06
PA2G4	ASB4	4.685356088884873e-06
PITX2	CDCA7L	4.684132363763639e-06
PPARGC1B	ID1	4.684011855715653e-06
H1F0	RAD51	4.683800852944842e-06
UPF1	PDGFRA	4.6805648707959335e-06
GSC	ETV1	4.679694029618987e-06
SMAD2	TFB2M	4.679313406086294e-06
ZNF764	ENO1	4.67743393528508e-06
NFIB	FLI1	4.677229298977181e-06
NFE2L3	ZNF521	4.673253897635732e-06
GATA2	KHDRBS2	4.672571776609401e-06
KHSRP	ABCA1	4.6719496822333895e-06
CENPK	ABCA1	4.670897851610789e-06
POLR2I	MDM4	4.669745521823644e-06
KHDRBS2	PITX2	4.668855126510607e-06
MLLT6	RUVBL1	4.668154815590242e-06
YAF2	RARG	4.665738288167631e-06
SRSF3	POU2F2	4.665567303163698e-06
SRSF1	PSMD9	4.6647605813632245e-06
ETS1	XRCC6	4.660014838009373e-06
YAF2	YBX1	4.659514615923398e-06
NFKBIB	ZNF160	4.6590484998887405e-06
RNF19A	BCL11B	4.653522410080768e-06
ESPL1	LDB2	4.651210929296212e-06
SOX5	POU5F1	4.647074092645198e-06
PHF21A	MCM5	4.646836714528035e-06
ZNF587	ESRP1	4.645641638489907e-06
RBBP4	ALYREF	4.644244199880632e-06
TGFB1	EEF1A1	4.643667580239708e-06
NAA15	CER1	4.642855856218374e-06
HOXB7	SOX2	4.6423028834396965e-06
NHLH2	BAMBI	4.638065092876786e-06
CRX	GATAD2A	4.637060101231327e-06
SP100	XRCC6	4.637020538211799e-06
MLLT6	UTP18	4.634900051314617e-06
SATB1	ANKRD1	4.634325705410447e-06
EHMT2	HOXB6	4.632668151316467e-06
KAT6A	DUSP4	4.6301620386657305e-06
TLE1	ZNF516	4.627594080375275e-06
EGF	CDC7	4.625794645107817e-06
EZH2	SOX13	4.624572284228634e-06
MIF	WDR3	4.622927917807829e-06
PPARA	SFPQ	4.6130153350532055e-06
UHRF1	APOBEC3C	4.612922566593625e-06
RNF14	UNC5D	4.612545126292389e-06
ALYREF	SATB1	4.6110089897410936e-06
PDGFA	SP100	4.606356924341526e-06
WWP1	NFE2L3	4.604918103723321e-06
EZH2	HAND1	4.604326477419818e-06
ETV4	ZFYVE16	4.601999535225332e-06
SMG6	TP53	4.601069576892769e-06
RBFOX2	CEBPZ	4.597829956765054e-06
EOMES	TFB2M	4.5976066758157685e-06
SUPT7L	SEMA6A	4.596856342686807e-06
ATRX	ID1	4.592365712596802e-06
SMARCC1	MEPE	4.591952802002196e-06
ESRRG	SAP18	4.5918477553641415e-06
CENPK	SHOX2	4.589961463352665e-06
PA2G4	GRHL2	4.588452611642424e-06
CEBPZ	OAS1	4.58816839454812e-06
SKIL	MCM2	4.586677732731914e-06
HESX1	MAMLD1	4.585203896567691e-06
APBB1	IRF1	4.584466751111903e-06
NRIP1	SATB2	4.582200290315086e-06
AFF1	TCF19	4.580374934448629e-06
CBX3	H1F0	4.5802762542734845e-06
SRSF2	SH3RF1	4.578663720167242e-06
BTG2	CCND1	4.576840638037538e-06
SATB1	NCOA6	4.572967100102687e-06
MED16	GATA2	4.571553290588781e-06
POLR2D	MDM4	4.569590601022355e-06
ZNF160	ACTC1	4.564395567285828e-06
SETBP1	FZD5	4.563731636153534e-06
PBX1	CDK6	4.561347395792836e-06
BMP4	RAD51AP1	4.561012701742584e-06
GATA3	TRIM2	4.555965460895095e-06
RNF19A	CBX3	4.5554388634627685e-06
SATB1	TEX10	4.554857241600985e-06
MEF2D	GATA6	4.551861820800696e-06
FLI1	HIF3A	4.551296569843544e-06
PHF21A	MCM2	4.551258371066069e-06
NR3C1	TJP2	4.551005986286326e-06
NFATC3	ACTC1	4.55066901849932e-06
IFI16	PHC1	4.550175162876258e-06
SRSF6	CER1	4.549636742012808e-06
MAML3	ESPL1	4.5476203922589775e-06
SOX5	WNT5A	4.547599473880838e-06
SRSF6	GATA6	4.544154307950521e-06
HESX1	WNT5A	4.541878297459334e-06
NFIB	CCND1	4.540161171462387e-06
TEAD1	GTF3C4	4.5383317228697714e-06
RBFOX2	PHC1	4.537324912234908e-06
KHDRBS2	GATA2	4.5372344175120816e-06
NKX3-1	OAS1	4.533422725216951e-06
NFIC	RUVBL1	4.531323156697908e-06
SLA2	POLB	4.5313154259929425e-06
EGF	GATA3	4.5312422116694515e-06
TEAD1	FZD5	4.529612851911224e-06
DNMT3B	DUSP10	4.524194082478061e-06
GATA3	APBB2	4.523900315689389e-06
MEIS1	VHL	4.522421477304306e-06
XRCC5	BAMBI	4.516989520197967e-06
DACH1	KDR	4.515555247053271e-06
POLR1A	MATN3	4.514999545790489e-06
ZNF585B	CSDE1	4.513139629125361e-06
MCM2	WNT5A	4.51297955805785e-06
PER3	TLE3	4.512884970608866e-06
APC	TEX10	4.5123570089344875e-06
LMO3	ACTC1	4.510488906817045e-06
NR2C1	TLE2	4.5070428313920274e-06
PPARA	CENPK	4.506717687036144e-06
ETS1	ACTC1	4.506324785324978e-06
SMARCD1	GTF2H2	4.505687229539035e-06
POLR1C	BMP4	4.503481250139885e-06
STAT2	CENPK	4.503254785959143e-06
SKIL	PRMT6	4.501522198552266e-06
AFF1	NUP35	4.50130391982384e-06
MYOCD	APEX1	4.501014700508677e-06
AES	CREB3L2	4.500524482864421e-06
RBPJ	LIFR	4.498680482356576e-06
ESPL1	FZD5	4.496564997680252e-06
TRIM28	IL6ST	4.496479050430935e-06
TLE2	TBX3	4.494058885029516e-06
ETS1	UPF2	4.4872772377857464e-06
FLI1	POLB	4.486528268898836e-06
NFKBIA	RBMX	4.4856219574285205e-06
CDCA7L	BMPER	4.485428235057044e-06
SNAI2	TJP2	4.483716566028306e-06
CUX1	PRKACB	4.482587883103407e-06
ZNF587	CDH11	4.482322310650488e-06
RUVBL2	SATB1	4.478451501199743e-06
CRABP2	UNC5D	4.47727552455035e-06
XRCC5	DAB2	4.472272848943248e-06
LDB2	KDM6A	4.4718162826029575e-06
NCOA6	NFYB	4.467668532015523e-06
RBBP4	ESRP1	4.46612284576986e-06
SMAD2	NEDD9	4.4653711483988445e-06
BMP2	TEX10	4.465265192266088e-06
AFF4	WDHD1	4.465265192266088e-06
KLF6	CENPK	4.464285666472279e-06
ARID4B	EEF1A1	4.4547136894834685e-06
PHF21A	CCND1	4.45422665507067e-06
MLLT6	POLR2K	4.452956545719643e-06
BMPR1A	SRSF6	4.450821961654583e-06
TCEA1	RAD51	4.450203960004728e-06
ARID3A	YPEL5	4.4489297579275436e-06
NFYB	CCND1	4.447485480341128e-06
MAML3	KLHL12	4.445173090061871e-06
SP100	TRIM25	4.4417324716050635e-06
TBX3	TJP2	4.438424639374716e-06
ANKRD1	NFATC3	4.436071321833879e-06
NFATC3	ANKRD1	4.431857632880565e-06
KLF5	RMI1	4.4308021642791564e-06
SMARCD3	ABLIM1	4.429745786183048e-06
PURA	RBBP4	4.429556156537728e-06
CBX3	NUAK1	4.427808562468272e-06
SIX6	RHOBTB3	4.427059138834011e-06
NKX3-1	CA2	4.423537575348747e-06
TFDP1	ZNF764	4.419820470502599e-06
STAT3	EOMES	4.419605829752982e-06
EOMES	MEIS1	4.4150206122139934e-06
IFI16	MEF2D	4.414228897076099e-06
FLI1	ZNF471	4.4130738388048485e-06
BCL11B	ISL1	4.412328962644097e-06
CDCA7L	GATA6	4.4109915506851385e-06
HNRNPD	MEIS1	4.408841959957499e-06
HNRNPK	MAMLD1	4.408549102663528e-06
RARG	PDCD4	4.4079597500967785e-06
ZNF219	DDX54	4.4017942855134615e-06
FOXH1	YPEL5	4.39902396465186e-06
KAT7	POU2AF1	4.397305019665509e-06
NFATC3	HNRNPD	4.396895292302362e-06
APBB2	ITGA5	4.3936634028796115e-06
TCF4	SATB1	4.393488779896869e-06
PITX2	APC	4.391192305774894e-06
CREB3L2	EPCAM	4.3894942791666836e-06
TFDP1	WNT5A	4.3824284148286105e-06
MDM4	POLR2H	4.375992375571514e-06
FOXK1	TLE2	4.373056526674191e-06
ZFHX3	TRUB1	4.370750502857845e-06
SRSF10	YBX1	4.368891495687421e-06
MDM4	CHEK2	4.362067556940018e-06
PPARGC1B	ACTC1	4.3604927668638985e-06
CRABP2	KHDRBS2	4.3562472455960224e-06
TFE3	LMX1B	4.356043973530176e-06
RBBP4	ISL1	4.355902547104051e-06
MYOCD	ILF3	4.355662895250133e-06
PER3	HOXB2	4.3545369408093384e-06
LMX1B	PMAIP1	4.354177690402138e-06
CBFA2T2	DKK1	4.349496521172114e-06
EEF1A1	UBTF	4.344611625128891e-06
ZFHX3	TP53	4.3428849494375746e-06
SOX4	ZNF202	4.342585725680691e-06
SETBP1	SOX2	4.341513886174653e-06
SAP18	TTN	4.340279701864347e-06
PBX1	ALYREF	4.337896370998351e-06
CNBP	FOXK1	4.333036486059427e-06
TLE1	TIMP3	4.3329946493031466e-06
CXXC1	ARID3A	4.332649496063823e-06
GRHL1	GATA4	4.3281056605337645e-06
SHOX2	RUVBL2	4.3279924284433954e-06
MED14	BMP4	4.325699137552874e-06
RNF14	SRSF6	4.3246282075415365e-06
POLR2D	MLLT3	4.323364464653423e-06
EGR1	UNC5C	4.3230188566667485e-06
BCL11A	FZD5	4.322437689552317e-06
AFF1	ELAVL2	4.321819233155111e-06
MSX1	SRSF10	4.31851503890357e-06
SATB1	WDHD1	4.314876605349127e-06
ELL2	CCND1	4.311721113481326e-06
CEBPZ	ITGA5	4.30861973654828e-06
ID1	MYOCD	4.306810296839103e-06
POLR1A	ATRX	4.306567007006379e-06
UPF2	TP53INP1	4.302195975469658e-06
SMAD2	BMPER	4.3013687900383965e-06
NR3C1	LUM	4.2980059333785894e-06
ARNT2	SHOX2	4.293668098398484e-06
LMO2	TEX10	4.2877481973846435e-06
SOX7	RIOK1	4.287064257368911e-06
ZEB1	SRSF6	4.286267085262807e-06
ZEB1	MAML3	4.28438579547219e-06
ARID4B	MATN3	4.281196652300423e-06
TRIP13	ITGA5	4.278357664588839e-06
SALL2	MLLT3	4.274488219380146e-06
SALL3	ARID3A	4.2743499761854756e-06
KHSRP	MYOCD	4.273918420949485e-06
RNF19A	ABLIM1	4.269040346116526e-06
XRCC5	SNAI2	4.267687018000289e-06
ZNF398	DLGAP5	4.266660653229336e-06
ETV3	SFPQ	4.265866664354689e-06
NFATC3	SP100	4.264104973117355e-06
HCFC1	KAT7	4.263466962584062e-06
NHLH2	CDCA7L	4.260433343006298e-06
BRWD1	LUM	4.259955858287867e-06
NRIP1	SOX4	4.25785901825293e-06
GATA4	TRIM22	4.257512955518905e-06
ZNF471	POLR2F	4.2537785702734254e-06
ZIC3	SALL3	4.2493284126976505e-06
RBPJ	MCM6	4.247800916346023e-06
NFATC1	SRSF6	4.2450114960956844e-06
MED14	HOXB3	4.244564479449764e-06
DACH1	NFE2L3	4.2425835999893025e-06
RNPS1	APC	4.24061772719142e-06
NCOA6	EEF1A1	4.23682649852708e-06
TCF7L1	BMPER	4.2362507883808576e-06
DAXX	DUSP4	4.232368155498989e-06
SNAI1	TCF7L1	4.231545062793885e-06
CCND1	RBBP4	4.231328603054863e-06
FUS	ACTC1	4.231187631376088e-06
SKIL	ZNF764	4.23087067247252e-06
KLF6	APEX1	4.228594661981333e-06
ASXL1	HIF3A	4.226927103445632e-06
TCF4	HAND2	4.225934844725998e-06
NFYB	HOXB3	4.225369139021495e-06
SOX17	MED14	4.22092898588744e-06
BCL11A	BRWD1	4.21666618422023e-06
HOPX	PGR	4.2164415390288914e-06
TLE3	UTP18	4.2122142076550526e-06
AFF4	POLB	4.208906375424704e-06
JUND	MCM7	4.208545760775451e-06
SRSF2	VAMP7	4.199635441182181e-06
PTMA	TP53INP1	4.199057002551854e-06
ZEB1	E2F3	4.194811026536628e-06
MITF	GCA	4.191902007733006e-06
SALL3	MAGI3	4.189851551927859e-06
RNPS1	CDC7	4.189435912849149e-06
TCF4	KHDRBS2	4.189350420347182e-06
PRDM14	VIM	4.188973889540648e-06
CEBPZ	SMG6	4.188130787952105e-06
FOXF1	APBB1	4.186355909041595e-06
EHMT2	SHOX2	4.181965778116137e-06
KAT6A	CNTRL	4.181360964139459e-06
ZKSCAN1	EPCAM	4.176559741608799e-06
TRIM25	SP100	4.176289621682372e-06
ARID3A	SOX4	4.175319190835579e-06
MED16	EOMES	4.1733360376383635e-06
GATA4	SOX4	4.172636636212702e-06
STAT2	ARID3A	4.172098215349251e-06
PGR	DNMT1	4.1715497900440815e-06
CREB3L2	PDGFA	4.167999577475712e-06
DNAJC2	HLX	4.16607508668676e-06
UHRF1	EEF1A1	4.166027338214917e-06
YBX1	CDC20	4.16504917666316e-06
MECOM	POLR3E	4.163320681982441e-06
NFATC1	WDR5	4.163053745287471e-06
LIN28A	ZCCHC11	4.159861873631598e-06
RNPS1	MAMLD1	4.159398486081045e-06
TEAD1	ZNF219	4.159181116847321e-06
MDM4	UNC5C	4.159074705967213e-06
APBB2	ZFP42	4.15546128351707e-06
NR3C1	VPS54	4.153061126999091e-06
ZEB1	CBFA2T2	4.150568656768883e-06
TCEA1	MLLT6	4.147811068833107e-06
RBBP4	CCND1	4.145296770730056e-06
KLF6	SOX4	4.143595106143039e-06
ASB4	FLI1	4.141250428801868e-06
SRSF6	CCND1	4.13974339608103e-06
RAD51	SFRP1	4.138423264521407e-06
SOX13	HOXB6	4.135729341214756e-06
AES	EPHA4	4.135082235734443e-06
SKIL	PSMD9	4.13422321798862e-06
POLR2I	SLA2	4.132496087549954e-06
POLR2H	CXXC1	4.132359208597337e-06
SRSF3	EEF1A1	4.1251873881265055e-06
NFKBIA	TADA1	4.123663984501036e-06
EWSR1	ASB4	4.123388407606399e-06
ENO1	SRC	4.121832716919016e-06
ZNF398	MAFG	4.1183270695910315e-06
SRSF3	HIF3A	4.11632527175243e-06
ZNF202	FER	4.116060608794214e-06
KLF6	PDGFA	4.115237061341759e-06
TCF4	RARG	4.113382601644844e-06
NHLH2	TWIST1	4.11233941122191e-06
TRIP13	ZNF764	4.1099197005678425e-06
CDCA7L	LIN28A	4.10834309150232e-06
HAND2	POLR3G	4.107971108169295e-06
POLR1B	TGFB1	4.1055423025682094e-06
SOX5	FOXF1	4.104809704585932e-06
HDAC9	KLF6	4.104749677935615e-06
RBMX	EOMES	4.10147413276718e-06
SSB	H1F0	4.09862195738242e-06
UPF1	BCL11A	4.098302724742099e-06
MCM3	YPEL5	4.098018052900443e-06
TEAD4	TTK	4.095756594324485e-06
ZBTB38	RIPPLY1	4.091003575013019e-06
CRABP2	SOX2	4.088698005944025e-06
NFIB	RMI1	4.088652076461585e-06
MIF	MEF2D	4.085280579602113e-06
SIX6	RUNX1	4.085010459675686e-06
KHSRP	WNT5A	4.083136445842683e-06
ZNF585B	POLB	4.082013674633345e-06
SMAD2	BMP2	4.081453880644403e-06
LEF1	EEF1A1	4.0806967263051774e-06
SETBP1	BTG2	4.080673988937633e-06
UBTF	ATRX	4.078986421518492e-06
FUBP1	ARFGAP3	4.072807314514648e-06
SP100	POLR2F	4.068838279636111e-06
SMAD5	MCCC1	4.064501354150707e-06
HOXB2	TRIM22	4.0637787606101475e-06
NKX3-1	WNT5A	4.0629888644616585e-06
CRABP2	MCM3	4.062562766193878e-06
EEF1A1	MEF2D	4.061257641296834e-06
YBX1	ZIC3	4.059299499203917e-06
TRIM33	HAND1	4.059227194375126e-06
SATB2	DNA2	4.0585709939477965e-06
FOXF1	ATRX	4.0576610444986736e-06
CIITA	TP53INP1	4.055721547047142e-06
NFYB	DKK1	4.053798875247594e-06
E2F7	MEPE	4.05300170314149e-06
WWP1	MYBL2	4.0526988414058e-06
POU5F1	FER	4.0523746065446176e-06
IFI16	TRIP6	4.051692940265639e-06
NFKBIA	HDAC9	4.047675247420557e-06
ILF2	RSPO3	4.04616366722621e-06
BCL11A	FXR1	4.045090463478118e-06
TRIM25	CER1	4.0425288716505756e-06
MAPK10	MEIS2	4.042329692310887e-06
NFYB	UPF1	4.041089141537668e-06
ELAVL2	SHOX2	4.040276053274283e-06
CEBPZ	POU2AF1	4.0320796870219056e-06
CBFA2T2	XRCC6	4.029212959721917e-06
E2F3	ATRX	4.028462626592955e-06
NFKBIA	RARG	4.024710960948141e-06
AFF1	PTMA	4.0198160604631985e-06
CTNNB1	WDR12	4.018503659608541e-06
RBBP4	POLR2F	4.017817900603403e-06
RNPS1	ITGA5	4.014772002847168e-06
SATB1	POLR2A	4.012314093415625e-06
TMF1	FXR1	4.01172655983828e-06
U2AF1	REV3L	4.011698820249876e-06
SRSF3	RNF19A	4.00849967263639e-06
SOX4	DKK1	4.007642019132618e-06
PRDM14	ZFHX3	4.007350980828051e-06
PDCD11	QPCT	4.007326879218454e-06
SRSF1	GATA6	4.002095920441207e-06
TAF1L	SNRPB	4.000211447419133e-06
GSC	GCA	3.99979944631923e-06
HCFC1	ZNF521	3.999436557933223e-06
NFYB	MEIS2	3.998357442469569e-06
IFI16	MCM3	3.9972378544916864e-06
RBPJ	CSDE1	3.996357918367721e-06
RBPJ	EEF1A1	3.992780875705648e-06
PAWR	RUNX1	3.9925189412315385e-06
WWP1	ILF2	3.992067831859458e-06
FXR1	ID1	3.991277935710968e-06
KLF6	SRSF6	3.989885954069905e-06
HMGA1	MIA3	3.9849087443144535e-06
RBBP4	KDM6A	3.982073394581676e-06
FUBP1	POLR2H	3.9804558582545715e-06
NR0B1	NUSAP1	3.980340807174798e-06
DNMT3B	RPP40	3.9797218960302425e-06
DACH1	ZBTB38	3.976167135988362e-06
YAF2	SALL2	3.9745668800605935e-06
CXXC1	SP100	3.9743717934470615e-06
TP53	VAMP7	3.973409093305236e-06
ZNF587	DTL	3.9732585719320915e-06
RUVBL1	SP100	3.971109435951803e-06
HIF3A	HOXB6	3.9651267798035406e-06
SATB2	BNIP3	3.9638289308641114e-06
MYCN	PBX1	3.9632886910112575e-06
FXR1	PAWR	3.9618985283595975e-06
ZNF585B	RUVBL1	3.96140239899978e-06
SNAPC4	SHOX2	3.9609253690287005e-06
ARID4B	TFAP2A	3.958029992645606e-06
PHF21A	CER1	3.957422450184822e-06
MYBBP1A	PRSS23	3.951845428673551e-06
PRDM14	LMO2	3.948812263843138e-06
RNF19A	LMX1B	3.945062871935078e-06
CUX1	ZIC3	3.9446194932679646e-06
TRIP11	AES	3.94154949390213e-06
SRSF2	SATB1	3.9405340430676014e-06
RBPJ	NR0B1	3.939988346246537e-06
EOMES	TFE3	3.937011115340283e-06
DNAJC2	SATB2	3.9363808355119545e-06
ZFP42	MEIS2	3.934513188141864e-06
MAPK10	TEAD4	3.933988864446292e-06
CNBP	DYNC1I1	3.931769242626615e-06
YBX1	COMMD10	3.9317114897130514e-06
SNAI1	CIITA	3.930077582481317e-06
PTMA	TGFBR3	3.929936610802542e-06
POU3F1	NFKBIA	3.929113972844789e-06
ZNF587	TTK	3.925789769709809e-06
TLE1	CDH11	3.925384135072818e-06
RNF19A	ZNF764	3.924347765860148e-06
TLE2	RUVBL2	3.924149496015161e-06
ELL2	HIST1H1B	3.922800715372432e-06
XRCC5	MYOCD	3.9194310375023625e-06
CENPK	ASXL1	3.916889454558259e-06
SIRT1	GPC3	3.916132300219033e-06
APBB1	NFIB	3.915387424058281e-06
WWP1	RARG	3.910199666279368e-06
PPARGC1B	WWTR1	3.909302449756068e-06
RUVBL2	AFF4	3.909281986125278e-06
MSX1	GCA	3.9072338040568874e-06
DEK	WDR3	3.901011496054706e-06
ASXL1	NPM1	3.898067916452418e-06
POU5F1	VIM	3.8973289520072285e-06
NONO	RUVBL2	3.895913778251271e-06
NCOA6	LRR1	3.889813342539128e-06
FXR1	UBTF	3.889293111569714e-06
POLR2H	PLAGL1	3.888324044964975e-06
MDM4	TFDP1	3.8864022826601285e-06
CREB3L2	YPEL5	3.884888428729028e-06
HNRNPD	POU2AF1	3.883169483742677e-06
UPF1	ENO1	3.879240011883667e-06
SOX4	FOXF1	3.877722974721109e-06
CRX	TLE2	3.875988568324829e-06
PARN	SRSF2	3.8755083551222916e-06
SIX6	NUAK1	3.872506567859091e-06
SMAD2	UNC5C	3.870134605676867e-06
MAML3	OAS1	3.869858574034878e-06
HNRNPK	NFATC3	3.868569365295117e-06
MCM3	DUSP4	3.866885435854783e-06
SP100	ESRP1	3.865181042783661e-06
YAF2	UNC5C	3.8636640056211036e-06
APBB2	LDB2	3.8636444514850155e-06
ZNF160	ERCC6L	3.8613366086792675e-06
WDR5	PRSS23	3.8601483538514e-06
HOXB7	KLHL12	3.855908289551735e-06
CHAF1A	IFI16	3.854519491142128e-06
GSC	ZFYVE16	3.853441739920527e-06
MCM7	YPEL5	3.853374437312596e-06
SNRPD1	ATRX	3.851183009828674e-06
MYOCD	FLI1	3.847285370284227e-06
PITX2	POU2F1	3.846077561320271e-06
PURA	E2F7	3.840940735244658e-06
TLE3	SF1	3.839687451545615e-06
CDCA7L	HLA-DRB1	3.8356797631422515e-06
ELL2	TADA1	3.832446054730099e-06
MAFF	BCL11B	3.832035417872248e-06
STAT3	PITX2	3.831014055322156e-06
SATB1	UNC5C	3.828202807198977e-06
POLR1A	PDCD4	3.826601641776506e-06
LMO3	HOXB2	3.825154180958633e-06
ZNF585B	MLLT3	3.824243322014809e-06
SALL2	MEIS2	3.8237194530665874e-06
FOXK1	GINS2	3.823568931693444e-06
HNRNPK	CRX	3.8105708881630562e-06
TFAP2A	TRIP11	3.8081509501353135e-06
HOXB4	QPCT	3.8070404571044487e-06
UBTF	DUSP10	3.8064224554545945e-06
MYCN	EGR1	3.8063851661718218e-06
ZFPM2	TBX3	3.805789447142161e-06
FOXH1	OTX2	3.805057531280909e-06
PURA	BCL11A	3.8036337173252832e-06
POLR2K	MYOCD	3.799734031417756e-06
RBMX	LUM	3.79925631932565e-06
SKIL	UBTF	3.7956604046485154e-06
NFIC	DSCC1	3.7939701087452704e-06
DEK	TP53	3.7933787098154426e-06
ZNF585B	WWTR1	3.793132236751262e-06
KAT6A	TGFB1I1	3.792310280914535e-06
ELAVL2	UNC5C	3.787064542848384e-06
