gene,LPS_6h_S73,LPS_4h_S67,LPS_1h_S79,LPS_4h_S61,LPS_6h_S91,LPS_1h_S46,LPS_2h_S77,LPS_1h_S95,LPS_6h_S56,LPS_4h_S47,LPS_2h_S70,LPS_1h_S4,LPS_4h_S79,LPS_6h_S67,LPS_6h_S60,LPS_6h_S46,LPS_1h_S65,LPS_2h_S43,LPS_4h_S31,LPS_6h_S83,LPS_1h_S57,LPS_2h_S31,LPS_4h_S84,LPS_2h_S10,LPS_4h_S93,LPS_2h_S68,LPS_6h_S19,LPS_2h_S79,LPS_6h_S72,LPS_6h_S69,LPS_2h_S67,LPS_6h_S78,LPS_1h_S81,LPS_4h_S91,LPS_2h_S50,LPS_4h_S11,LPS_2h_S3,LPS_6h_S54,LPS_1h_S84,LPS_2h_S61,LPS_6h_S47,LPS_4h_S44,LPS_6h_S79,LPS_4h_S12,LPS_6h_S52,LPS_4h_S8,LPS_6h_S36,LPS_2h_S36,LPS_4h_S39,LPS_2h_S30,LPS_4h_S88,LPS_2h_S74,LPS_6h_S32,LPS_1h_S69,LPS_6h_S82,LPS_1h_S68,LPS_6h_S33,LPS_6h_S31,LPS_1h_S54,LPS_6h_S92,LPS_2h_S96,LPS_4h_S90,LPS_2h_S55,LPS_2h_S47,LPS_2h_S90,LPS_4h_S15,LPS_2h_S24,LPS_2h_S48,LPS_2h_S20
TARBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06327274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1456316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUVBL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.873664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSP90B1,0.01460105,0.8690745999999999,1.800389,0.4128959,0.9019021,0.5384496,0.351807,2.219313,0.003529531,0.5897799,0.4681810999999999,0.03234866,0.8872921999999999,0.0659637,0.5499148,0.05683478,3.520862,2.581554,0.8260190999999999,0.0,1.398006,0.123588,0.5268965,0.0,0.6004550000000001,0.2191226,3.069234,0.2315407,0.02060759,1.917273,0.3538095999999999,0.4595781,0.03682191,0.0,0.01812449,0.2194455,1.17937,0.04992887,0.6433114999999999,0.4558471999999999,0.1527803999999999,0.08479181,0.1784047,0.0348865,0.05689062,0.1400119,0.187215,0.01501379,0.0,0.2647125999999999,0.07422217,0.3481182,0.0,1.233133,0.1664759,0.0287577999999999,0.007347246,0.01177334,0.0,0.0,0.01905974,0.04298952,0.0,0.0,0.01582692,0.01996658,0.01547736,0.0,0.002062175
RPL23A,5.496149,3.684444,3.075386,5.007651,4.3882080000000006,4.052338,3.880798,3.528856,4.428279,3.353921,4.436228,0.7005826,7.195136,4.731962,2.664237,3.122996,1.21807,2.177271,6.556941999999999,2.849453,2.540598,2.182509,2.648578,4.554368,1.997945,0.5180738,1.4250459999999998,5.010965000000001,4.7761,0.766403,0.3179770999999999,0.5927671,0.1865858,0.0,0.182622,1.725352,0.0,0.132904,2.014481,0.9998283,2.955112,1.40929,0.311586,0.1799851,0.2775482,1.015715,0.3715764,4.093648,0.0,0.0,0.5405327,0.03969395,0.4301281,0.1742364,0.0,0.0,2.829464,0.902307,0.01523876,0.02835481,0.02528406,0.109609,0.0,0.0,2.897428,0.0,0.07873962,0.02122,0.0
GSTP1,0.0,1.37501582122916,0.0,0.076814858495758,0.0,0.0,0.0,1.8131537804178304,0.0139420013350148,0.5724476350116889,0.0685232546768847,0.0,2.22749123017327,0.0,0.0,1.03673275637305,0.0,0.653950238764329,0.0,0.0,0.0,0.0,0.469030895276969,0.0,1.25094542402287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632030282117223,0.0,0.0,0.0,0.792204420887772,0.0,0.0817688321422313,0.0,0.0277061043864069,0.0,0.1099862212329319,0.0,0.0,0.0,0.0,0.0941144645000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080412969030866
TMEM37,0.0,0.0,0.0,0.0,0.0,0.0,0.08664698,0.0,0.0,0.0,0.0,0.01330942,0.0,0.0,0.0,0.08048001,0.5474088,0.0,0.0,0.0,0.0,0.04468182,0.0,3.636499,0.0,0.0,0.0,0.0,0.02885562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08241214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005773403
PYCARD,0.0,0.3426999,0.0,0.02568908,0.0,1.960366,1.6294799999999998,0.8450089,0.0,0.4089095,0.02301462,0.006027826,0.4992159,0.1261269,0.6836359000000001,0.0,0.145757,0.0,0.48649,0.0,0.0,0.0,0.1163168,0.0,0.2447447999999999,0.0,0.0,0.0,0.03991059,0.0,0.2395066,0.0,0.04768147,0.0,0.0,0.1059928999999999,0.0,0.03270749,0.0,0.0,0.0,0.1090883,0.0,0.0,0.0,0.03769313,0.1003088999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0110775,0.04513969,0.02806591,0.0,0.0,0.0,0.0,0.006219158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF3I,0.0,0.0,0.0,0.0,0.0,0.0,3.115468,1.381518,0.009086456,0.0,0.0,0.02411131,0.0,0.0,1.151671,0.0,0.2755584,0.4590624,0.0,0.0,0.0,0.0,0.1153854,0.0,0.1252905,0.0,0.0,0.0,0.0,0.2879605999999999,0.3070886,0.0,0.0,0.0,0.0,0.04267351,0.0,1.566411,0.0,0.0,0.0,0.2063678,0.1552517999999999,0.0359641,0.0,0.01864108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08755546,0.0,0.0,0.0,0.0,0.01351234,0.02434383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005272299
TCEB3,0.1171958999999999,0.4545229999999999,0.7929946,1.309871,0.0,0.0,0.6917312,0.0,0.0,0.4616615,0.1983167,0.002736985,0.3263694,0.0,0.0,0.05073969,0.0,0.0,0.2445645,0.0,0.5686166,0.0,0.2060763,0.4695666,0.3992255,0.02335031,0.0,0.0,0.0061729019999999,0.1396648999999999,0.0393078,0.0,0.0,0.0,0.0,0.2326235,0.0,0.02989325,0.0,0.0,0.0,0.1368054,0.0,0.04143632,0.0,0.08104035,0.0,0.008984062,0.0,0.0,0.0,0.008991193,0.006790476,0.01014135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006424064,0.004741633,0.0,0.0,0.0,0.0
TRP53,0.0,0.8177765,0.0,0.03589016,0.0,0.0,0.006331184,0.0,0.0,1.13024,0.03212573,0.5694047,1.847735,0.0,0.0,0.0,0.0,0.0,1.751307,0.0,1.330431,0.0,0.3084264,0.0,0.9512992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1328878,0.0,0.0,0.3733772,0.0,0.0,0.7469994000000001,0.0,0.0,0.2219231,0.0,0.02285826,0.08391093,0.121818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05447622,0.0,0.0,0.0,0.0,0.01266687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSBP1,3.736095,0.5840368,1.360476,0.0,3.735026,1.177312,3.05401,0.0,2.883714,0.3840203,0.6809543,3.934853,0.0,0.0,1.1094,0.3755615,0.0,0.0,0.0,0.0126772999999999,2.35376,0.0,0.07406986,3.057357,0.1754233,0.09253997,0.0,0.0,1.858688,0.143808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7543794,0.0,0.0,0.0,0.0,0.0,0.0,0.08647174,0.0,0.0,0.0,0.0,0.0,0.01826928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01161142,0.0,0.0,0.0,0.0,0.02414669,0.0,0.0,0.0
ACLY,0.003640985,0.0,1.994811,2.932053,0.0,0.08877873,0.005104018,0.0,0.0,1.975943,0.0,0.0,0.2289945,0.1420043999999999,0.9392418,0.4381938,1.149505,1.2285629999999998,1.134763,0.0,0.0,0.0,0.3050182,0.01050519,0.4580616,0.1454417,0.0,2.726961,0.0,0.0,0.0,0.0,0.07080663,0.0,0.0,0.3818402,0.830623,0.0,0.9051492,0.4458439999999999,0.1497395,0.1640318,0.1188886,0.2440224,0.2092571,0.1107741,0.0,0.0,0.0,0.0,0.04821995,0.0,0.0,1.671414,0.0,0.01349093,0.0,0.0,0.0,0.0,0.0,0.08209444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD302,0.006647883,0.5473068,1.287385,0.08540697,0.3172031,3.5923580000000004,0.005780503,1.243839,0.0079620619999999,0.0,0.0,0.0,0.3069153,0.07442084,2.0440720000000003,0.1261528,0.0,0.0,0.0,0.0,0.0,0.03585983,2.65649,0.0,0.3914533,0.08572012,0.4260999,0.0,0.06688654,0.1331771,0.0,0.709536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2390182,0.0,0.08700317,0.0,0.0,0.0,0.0,0.04899082,0.05090458,0.0,0.0,0.01593471,0.0,0.0,0.0,0.0,0.01072911,0.0,0.0,0.0,0.01732442,0.0,0.0,0.0,0.0
LAT2,0.0,0.0,0.0,0.0,0.0,2.212296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2952219,0.0,0.0,0.3924094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07403712,0.0,1.126733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09550872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02784277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CKS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1948348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2019582,0.0,0.0,0.1998796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03289199,0.0,0.0,0.0,0.0
DNMT3A,0.0,0.0,0.2464826,0.3484415,0.0,0.0,0.04280487,0.0,0.0,0.0,0.0,0.001396334,0.0,0.02039037,0.0,0.0,0.0645876,0.0,0.2679563,0.0,0.0,0.0,0.1060192,0.0,0.0,0.0,0.0,0.08904733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04380625,0.1093078,0.0,0.2175906,0.0,0.08925494,0.0,0.01764719,0.0,0.0,0.0,0.0,0.0,0.03623191,0.01321351,0.0,0.002601954,0.01970358,0.004419155,0.0,0.0,0.0,0.007623963,0.0,0.0,0.0,0.0,0.0,0.007260115,0.0,0.0,0.0
HMGN2,0.5670225999999999,2.711479,1.289636,1.942922,2.683317,0.03328084,3.328493,1.265333,2.1983740000000003,1.270935,3.000921,4.446925,2.113375,0.8015809,3.408111,2.647942,3.069484,3.004484,0.0,0.0,2.260348,1.272826,0.7711946,0.0,0.8144831,4.265036,0.7561269,5.219444,1.06094,0.9778358,0.6055059,0.5105422000000001,0.08170254,1.290057,0.04052268,0.7312805,0.0,0.4005942999999999,0.0,1.4214790000000002,0.8169265,0.2668382,1.922723,0.1080319,0.239565,0.2000899,0.8055359000000001,0.0,0.0,6.147426,0.0,0.06654164,0.3448722,0.03817057,0.2870450999999999,0.04845547,0.04900288,0.02621491,0.00649847,0.04690911,0.04234209,0.0,0.0,0.0,0.0,0.01123541,0.0,0.0,0.0
RPL6,4.304241,1.258256,0.0,0.04455824,0.0,0.2189791,0.3290029,0.0,1.957397,1.577723,3.506402,0.7425621,1.758852,1.118717,1.6527009999999998,2.683381,2.291398,0.2205752999999999,1.028741,0.2833875999999999,0.0,0.7514733,0.6437316,3.484783,1.112237,1.600225,0.0,0.2610023999999999,1.202512,0.2564768999999999,0.2741735,0.2785892,0.0,0.0,0.0,0.536432,0.0,0.1114111,0.0,0.8813646999999999,0.0,0.3468544,0.2631074,0.09319011,0.346934,0.2847000999999999,0.08749507,1.503492,2.16702,0.0,0.05575457,0.06675861,0.0,0.0,0.0,0.03259189,0.0,0.0,0.0,0.01191095,0.01079151,0.09482127,0.0,0.0,0.0,0.0,0.0,0.009098825,0.0
TREX1,2.474801,0.6256431,1.442137,0.0,0.0,0.0,0.0,0.0,1.746404,0.7342812,6.484348000000001,0.0,0.4267925,0.0,0.8178270999999999,1.990857,0.0,0.1752722,0.0,2.125676,0.0,0.0,0.6547679,0.04409104,0.5548770000000001,0.1004448,0.492535,0.0,0.0,0.0,0.1361664,0.0,0.0,0.0,0.09358409,0.5207076,1.026477,0.06651754,0.5438236999999999,0.0,0.0,0.05622765,0.0,0.1088228,0.0,0.1119466999999999,0.0,0.0,0.0,0.0,0.064964,0.0,0.05997939,0.0,0.0,0.01921776,0.0,0.0,0.0,0.01397885,0.02516927,0.0,0.0,0.0,0.0,0.01319034,0.04026713,0.0,0.0
TAF12,0.0,1.192768,1.221514,0.0,0.0643449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09442654,0.0,0.151843,0.07977712,0.0,0.0,0.0,0.1239178,0.0,0.0,0.0,0.0,0.0,0.1975247,0.0,0.0,0.0,0.0,0.0,0.08782682,0.0,0.01472181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01568108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01985922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COMMD1,0.0,0.0,1.742837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.366409,0.4546351999999999,0.0,2.619957,3.18283,3.949423,0.0,0.0,0.0,0.0,0.0,0.2316685,0.0,0.4588459,0.0,0.0,1.673246,6.0937980000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.3671279,0.0,0.0,0.0,0.0,0.0,0.1545112,0.0,0.09754819,0.1906791,0.1237085,0.0,0.0,2.718914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01683216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHEX,0.0,0.0,0.9944216301214508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134261593202201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX6B1,2.791352,2.206179,0.0,0.1166857999999999,3.737242,2.924266,2.888634,3.69566,1.807642,2.6219,3.642053,2.376143,2.572325,0.0,0.0,1.816847,1.800805,2.682396,1.482227,3.035805,0.0,1.054786,0.991459,3.63047,0.9578906,0.2156182,0.0,0.3431497,2.916843,0.0,0.8713124,0.0,0.0,0.0,0.6132713000000001,1.129538,0.0,0.0,0.0,0.0,0.0,0.3384832,0.0,0.08374753,0.3074287,0.275954,0.7297004,0.08592087,0.0,0.0,0.2665655,0.1293835,0.0,0.1482576,0.0,0.08572977,0.0,0.0,0.01705666,0.0,0.05608416,0.0,0.0,0.0,0.0,0.0293118,0.0,0.0,0.0
NDUFA1,4.215109,2.572032,6.535298,0.2304203999999999,4.651279,2.779209,3.364917,2.352085,0.0,2.008557,4.418017,0.1749013999999999,1.182369,0.3740375999999999,0.0,0.932512,0.5951278,0.0,1.911145,1.583356,6.9684550000000005,0.3524716,1.23543,0.3639398,1.195444,0.2209607999999999,0.0,2.982312,0.0,1.057869,0.0,1.119593,3.028342,0.0,2.399308,0.7188885,0.0,0.0,5.370523,0.0,0.0,0.7077519,0.0,0.04364987,0.5731053,0.3542202,0.2252924,0.0,0.0,0.0,0.0,0.08983571,0.0,1.128691,0.0,1.155143,0.04480164,0.0,0.0,0.0,0.3844526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V0B,3.572084,1.743522,1.521114,4.000593,0.7052225000000001,0.0,2.128083,1.489402,0.0,2.080454,0.1920117999999999,2.690064,2.110333,0.0,1.907301,3.0993,0.7720918000000001,2.256189,0.5245962,1.527883,1.7861189999999998,0.3302941,0.5830484,0.04766824,1.081608,0.3034033,0.0,4.233711,0.02949221,0.0,0.0,0.3459547999999999,0.0,1.507983,0.0,0.956803,0.0,0.0,0.8569097,0.0,0.0,0.4263502999999999,0.5945201,0.1362591,0.0,0.2499561,0.2123525999999999,0.0,0.0,0.0,0.0,0.1637395,0.03282096,0.02447437,0.09766456,0.08149849,0.02101826,0.0,0.0,0.0,0.0406497,0.0,0.0,0.0,0.0,0.0,0.0,0.8811955,0.0
COX7A2L,3.00122295621261,1.3326714169256295,1.43642788248802,0.242530360126066,0.8134865706871371,0.0,0.8145962136303249,1.4075677382105902,0.0731184235713835,0.0,0.218262129120362,0.0,0.0,0.0,1.81377841367264,0.0755492005789469,2.68063815386213,0.32980171838476,0.0,1.46495997727415,0.0,0.821719267361895,0.0406095003796938,0.0863830862616163,0.0,0.0,0.0,2.58349712184704,5.13882047912086,0.0,0.314866855094802,0.0,0.0,1.42875042362301,0.047277411850501,0.0,0.0,0.0,0.0,0.546015318071924,0.0,0.0,0.0,0.0,0.1447141009542669,0.0191603961078817,3.8840974138615,0.0769224658829411,0.0,0.0,0.0606919390945292,0.0197684112893697,0.0,0.0445958465588886,0.0899446964122448,0.037960877545207,0.0,0.0,0.0,0.0,0.0234643692291461,0.0,0.0,0.0,0.0,0.0122986993212883,0.0,0.0,0.0054206034714724
APEX1,0.0,0.0,1.343839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01126464,0.0,0.07908797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.344794,0.0,0.0,0.0,0.0,0.0,0.1451767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017949,0.0,0.0,0.0,0.01733043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGL2,3.740737,1.849139,5.235583999999999,0.1635191,0.0,0.1287798,0.004539554,1.6936669999999998,0.0063953319999999,1.241003,0.09375712,0.03033491,0.9676435,0.06001029,0.8879243,0.0,0.199249,0.0,1.078661,2.574287,4.672394000000001,0.0,0.6005115,0.05986228,1.143506,1.275492,2.573173,0.1097795,0.0,1.081057,0.0,0.2265525,0.7262758,0.0,1.721671,0.5852645000000001,2.111417,0.0454426999999999,2.606934,0.0,0.0,0.6682600000000001,0.0,0.1471043,0.1010408,0.2215107999999999,0.0,0.0,0.0,0.4478889,0.08451956,0.105359,0.0,0.3043475999999999,0.0,0.2193246,0.0,0.0,0.0,0.01896243,0.2151683,0.0,0.0,0.0185335,0.0,0.0,0.02772325,0.0,0.003723235
PDIA6,0.0,0.6218296999999999,1.397349,1.020782,0.7254901,0.0,0.01019689,0.8481627,0.0,0.5790634,0.5483127,0.006057468,0.635895,0.0,0.0,0.1096163,0.7145379,0.0,0.5291172,0.0,0.0,0.0,0.2927714,0.02410227,0.4557997,0.2797965,0.0,0.0,0.0,0.0,0.0,0.1668707,0.0,0.0,0.02362562,0.2056485,0.0,0.1868165,0.0,0.0,0.0,0.1357364,0.0,0.03647239,0.0,0.06563765,0.1486408,0.0,0.0,0.0,0.0,0.048546,0.0,0.01113099,0.04535382,0.01886152,0.0,0.0,0.0,0.006863319,0.0,0.02817233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPY30,0.8876824597948689,0.0,0.0,0.0,0.0,3.80908466648986,0.0971726403258326,0.0,0.0,0.0,0.0726521621119205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.552445650351142,0.0640003291599695,0.0,0.0,0.0,0.0,0.0,5.95534145655478,0.213204799198962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0289675724071998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313263846998663,0.0,0.0,0.0303811550982939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFSF9,0.0,0.0,1.30795274793987,0.0,0.0,0.0,2.97213484225281,0.0,0.0,0.0,2.7189099341806298,0.0215582603971041,0.0,0.0,0.0,0.0,0.249343288635141,0.0,0.0,0.0,1.5539663503366798,1.91862976573488,0.0,0.0,0.0576063137931119,0.17021250855903,0.0,3.0108697263015096,0.0,0.0,0.0,0.519357517596078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127169081358878,0.0,0.0889316483354329,0.0341105586480519,0.0,0.0,0.3107622605650789,0.0843439709239046,0.0,0.038944498985686,0.0,0.0,0.0,0.0,0.0,0.0,0.021864822845942,0.0,0.0,0.0244848846719781,0.0,0.0,0.0,0.0,0.0
DYNC1LI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02384563,0.194989,0.1737742,0.0,0.0,0.4169438,0.0,0.0,0.0,0.0,0.0,0.1653935,1.464055,0.0,0.3302191,0.0,0.0,0.0,0.0,0.7069185,0.1740447,0.0,0.0,0.0,0.0,0.0,0.0,1.255146,0.0,0.0,0.02944558,0.0,0.06827823,0.0,0.03505512,0.0,0.0,0.0,0.0,0.03415809,0.0,0.1617887,0.0,0.0,0.07938511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFITM2,4.229724,0.0,0.0,1.085791,0.0,0.5318858,0.0,2.025045,0.0,2.170982,3.587407,0.02300017,1.566526,0.0,0.0,0.0,0.4748766,0.0,0.7758689000000001,3.326794,2.377958,0.0,0.2075619,0.0,1.165084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1624696,0.5810305,0.0,0.0,0.0,0.0,0.0,0.2746268,0.0,0.09794278,0.2481751999999999,0.2799185,0.4746877,0.06843663,0.0,0.0,0.1119213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FXYD5,0.0083446559999999,2.527156,1.499978,0.202743,4.105028,3.780578,1.466667,3.537262,0.7221295999999999,2.174656,0.8686539000000001,2.512466,2.299801,5.395759,2.674052,3.447426,1.590401,2.011373,0.9097012,2.229009,3.032809,0.59504,0.9867308,0.0,1.816302,0.4118923,0.0,3.328721,0.02888531,0.4011825999999999,3.597255,0.303218,0.101213,1.488262,0.0,1.056234,0.6251748,0.2634278,0.0,0.0,0.2709158,0.581443,0.2171862999999999,0.1256077,0.4194430999999999,0.4172399999999999,0.3902214,1.560057,0.0,0.0,0.1342842,0.08249516,0.0,0.05312162,0.1153194999999999,0.06028827,0.0,0.0,0.01056566,0.01482717,0.09977097,0.0,0.0,0.0298216,0.0,0.0,0.0,0.0,0.0
IVNS1ABP,0.0,0.0,0.0,0.03079775,1.527805,1.029999,0.03953589,0.0,0.0,0.0,0.0,0.1081237,0.0,0.0,0.0,0.0,0.09258927,0.3294803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03167802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02048954,0.0,0.0,0.01379929,0.0,0.01173271,0.0,0.0,0.0,0.0,0.003888422,0.02138951,0.0,0.0,0.0,0.0,0.0,0.002479301,0.0
AHR,0.0,0.0,0.3838793,0.0,0.0,0.0,0.006017714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01868979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEDD8,3.998187,1.58264,3.483132,0.8760372999999999,0.6307752,0.5006464,3.490781,0.0,3.813523,0.686864,0.3857345,0.0,1.608239,0.0,0.0,2.6658880000000003,0.4934518,2.279216,0.802078,0.0,0.0,0.07775605,0.3447164,0.0,0.2302953999999999,1.0463870000000002,0.0,0.2865695,3.94848,0.8962625,0.2960619,0.0,0.0,2.065602,0.0,5.170698000000001,4.370647,0.0,0.0,0.0,0.0,0.0,1.077335,0.06902093,0.0,0.03542871,0.1836304,0.0714147,0.0,0.0,0.0,0.03670603,0.0,0.08296211,0.0,0.03579226,0.0,0.0,0.0,0.02615703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01962845,0.0
SERF2,1.066622,0.0,2.846961,0.0,0.0,0.04529341,2.353375,0.0,2.28008,0.3821472,0.03913959,0.1971388999999999,0.0,0.5507309,0.5071569,0.1317762999999999,0.0,0.4125090999999999,0.0,2.072178,0.0,0.0,0.7126765,1.119405,0.2656067,0.0,0.0,0.0,0.3836944,0.0,0.0,0.0,0.0,0.0,0.6434046999999999,0.07081309,0.0,0.0,0.3281341,0.2251606,0.0,0.0,0.0,0.01320665,0.0,0.01514025,0.0,0.0,1.246374,0.0,0.0,0.09319766,0.0,0.0,0.0,0.0,0.0,0.0,0.01069678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALR,0.04156399,1.7490150000000002,2.676258,1.413217,0.6710799,1.423554,0.5580994,0.9101201,0.0,0.6239484000000001,0.168672,3.754559,0.6842031,0.04763818,0.7392316,0.5480527,0.6652173000000001,2.630214,1.467633,1.609542,0.0,0.1111382,0.4215371,0.02401386,0.2673212,0.700847,0.5200612,0.08743332,0.0,0.08586093,0.2617371,0.0,2.444163,0.0,0.0258805999999999,0.3045271,0.0,0.0,0.0,0.6158624,0.0,0.3814137999999999,0.1712132,1.114643,0.0,0.1112496,0.2123849,0.02141098,1.6690650000000002,0.0,0.2641173,0.04266053,0.01633271,0.04820675,0.0,0.01037353,0.0,0.0,0.0,0.02246354,0.006848699,0.0,0.0,0.0,0.0,0.02139978,0.0,0.0,0.005895288
